TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MSE[A_r],MSE[M_r],datfile
SmoothGauss,Lat-Rp,32,4096,12,qmc,True,23,0.0014156794332794,5.770511623402905e-06,-0.928518926270124,4.36447140416736,2.274241787027548e-06,3.6262562888175623e-06,SmoothGauss-32-Lat-Rpv-B-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,qmc,True,27,0.0014156794332794,5.770511623402905e-06,-0.928518926270124,4.36447140416736,2.240854681751682e-06,3.5852459539990827e-06,SmoothGauss-32-Lat-Rpv-B-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,qmc,True,31,0.0014156794332794,5.770511623402905e-06,-0.928518926270124,4.36447140416736,2.2152095749197945e-06,3.5692107082542708e-06,SmoothGauss-32-Lat-Rpv-B-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,7,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,3.658267892460239e-07,4.892838315399834e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,11,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,2.3279886588383338e-07,3.2850403053259533e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,15,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,1.7071916831481113e-07,2.4637972925237324e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,19,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,1.347782907748509e-07,1.943878059480715e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,23,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,1.1133858803139857e-07,1.6351954558261485e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,27,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,9.484398239711729e-08,1.382794481486e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,False,31,4.920177741879722e-05,2.560787524722167e-06,-0.0044351707044653,3.530588439577729,8.260604918458604e-08,1.248211713662122e-07,SmoothGauss-32-Lat-Rpv-RS-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,7,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,3.6588037925164236e-07,3.181794778228364e-07,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,11,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,2.3283296861468145e-07,1.926940995319754e-07,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,15,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,1.7074417698409973e-07,1.3586047879408766e-07,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,19,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,1.3479803446113136e-07,1.0739962330993796e-07,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,23,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,1.1135489803310853e-07,8.707782257673409e-08,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,27,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,9.485787610227763e-08,7.362460430705094e-08,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,4096,12,rqmc,True,31,6.971058602947476e-06,2.561162654761496e-06,0.1030784382562171,5.399621807629194,8.261815015359663e-08,6.390301120118733e-08,SmoothGauss-32-Lat-Rpv-RSB-12-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,7,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,5.587306856296039e-07,6.742349199306631e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,11,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,3.5103631714362654e-07,4.256792161769385e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,15,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,2.6271177369692386e-07,3.221302967412757e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,19,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,2.0171692848944934e-07,2.515151725666028e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,23,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,1.681899681084964e-07,2.081479144764647e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,27,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,1.426801308568989e-07,1.768010678082095e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,False,31,2.440020960670522e-06,3.860368157096324e-06,0.0414075218942158,4.099673501716811,1.2482444388012824e-07,1.533450078072572e-07,SmoothGauss-32-Lat-Rpv-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,7,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,3.703607103658162e-07,5.179893418611089e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,11,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,2.989347537165525e-07,4.765442610886254e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,15,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,2.6749907741612015e-07,4.642627710386009e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,19,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,2.4561752449993813e-07,4.544373938119694e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,23,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,2.33413625958301e-07,4.490500566151617e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,27,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,2.24252967584791e-07,4.446413594659761e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,qmc,True,31,0.0004060981944298,1.4601772900880842e-06,-1.9833665686065929,8.591418234109854,2.1742867629669507e-07,4.418161462519387e-07,SmoothGauss-32-Lat-Rpv-B-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,7,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,8.897695841966677e-08,9.956020830851281e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,11,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,5.6621700812515216e-08,6.504367836886791e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,15,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,4.1522580595844485e-08,4.833593715631844e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,19,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,3.2780984680929855e-08,3.874100682837687e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,23,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,2.70799438668551e-08,3.158618750502759e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,27,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,2.3068100331024715e-08,2.67748772715606e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,False,31,2.5967038581753145e-06,6.228387089376673e-07,0.0659671933054967,4.838619779253226,2.0091571256053783e-08,2.345858005515748e-08,SmoothGauss-32-Lat-Rpv-RS-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,7,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,9.111827944671957e-08,4.671293498392883e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,11,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,5.798435964791245e-08,2.9225441810035842e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,15,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,4.252186374180247e-08,2.1601923554988652e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,19,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,3.3569892427738795e-08,1.7023727247370116e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,23,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,2.773165026639291e-08,1.3917858236790733e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,27,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,2.3623257634334704e-08,1.197811679291854e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,16384,14,rqmc,True,31,3.400191794146228e-06,6.37827956127037e-07,0.0440210104323924,12.45266281746832,2.057509535893668e-08,1.0215434048476894e-08,SmoothGauss-32-Lat-Rpv-RSB-14-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,7,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,1.4025510310807816e-07,1.1489686756507997e-07,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,11,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,8.939901141487117e-08,7.173463497215309e-08,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,15,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,6.637810089688226e-08,5.149906058584789e-08,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,19,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,5.1565762037858346e-08,4.0015598691711864e-08,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,23,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,4.3503296922744515e-08,3.361472380249144e-08,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,27,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,3.7256709032276095e-08,2.8592810561365933e-08,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,False,31,-5.636820343934762e-06,1.007196585154028e-06,0.0341927396120088,6.894743020132688,3.135281672474781e-08,2.3994484677788672e-08,SmoothGauss-32-Lat-Rpv-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,7,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,6.437640707767206e-08,5.5576976841987266e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,11,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,4.556826426958033e-08,4.86052899926228e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,15,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,3.716242734613456e-08,4.5270012491527156e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,19,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,3.2101880524770514e-08,4.332583433331506e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,23,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,2.915457400009492e-08,4.2412303614954215e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,27,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,2.6755093801514165e-08,4.1732246128968236e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,qmc,True,31,0.0001163987088058,3.548198417614081e-07,-4.256789789737153,29.688929474681405,2.4995155919134132e-08,4.0879011358090324e-08,SmoothGauss-32-Lat-Rpv-B-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,7,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,2.3318867349201412e-08,1.964803456583194e-08,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,11,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,1.483927922221908e-08,1.2508297539472227e-08,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,15,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,1.0882138096293991e-08,9.07310548201255e-09,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,19,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,8.591161654968942e-09,7.132041099558177e-09,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,23,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,7.0970465845395615e-09,5.8485627426386405e-09,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,27,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,6.045632275718885e-09,4.909449440908588e-09,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,False,31,5.885689020044253e-06,1.632320714444099e-07,0.2383413006430647,11.406929797559869,5.265550691755158e-09,4.2222500395119404e-09,SmoothGauss-32-Lat-Rpv-RS-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,7,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,2.516629532439443e-08,8.320198339975204e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,11,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,1.6014915206432822e-08,5.288404755722566e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,15,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,1.1744271151384069e-08,3.876407255782324e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,19,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,9.27179301425058e-09,3.088275982694388e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,23,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,7.659307272641783e-09,2.4970148344365374e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,27,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,6.524595084102261e-09,2.166819511077991e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rp,32,65536,16,rqmc,True,31,-1.3744069034151582e-06,1.76164067270761e-07,-0.362073781887384,41.292118391339,5.682711847443904e-09,1.8716442272709053e-09,SmoothGauss-32-Lat-Rpv-RSB-16-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,7,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,8.839528196296999e-05,0.0001290623870419,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,11,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,6.820351267781245e-05,0.0001005083476901,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,15,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,5.847611360774807e-05,8.608839820324644e-05,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,19,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,5.3346993056647006e-05,8.004036696166548e-05,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,23,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,4.979063298118281e-05,7.533358635808496e-05,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,27,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,4.7391266566144965e-05,7.277410734890456e-05,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,False,31,-0.0056639018463019,0.000400057517329,0.1511015578102563,2.9831005386787206,4.558648632027215e-05,6.944178753672377e-05,SmoothGauss-4-Lat-Rv-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,7,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,4.1093552051683576e-05,9.858952293999736e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,11,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,2.756175394983168e-05,8.436037796859133e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,15,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,2.1450219290366816e-05,7.709102012907936e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,19,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,1.778429205657544e-05,7.337274441573316e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,23,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,1.5327383693769188e-05,7.063816535128512e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,27,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,1.3582635491648192e-05,6.904827417592931e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,qmc,True,31,0.0021264355727532,0.0002536133886405,-1.0595919601830648,4.112502513240902,1.254675875095671e-05,6.878927051371425e-05,SmoothGauss-4-Lat-Rv-B-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,7,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,2.055272178029558e-05,2.733043091517911e-05,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,11,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,1.3079004769279006e-05,1.7577819377977978e-05,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,15,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,9.591270164137937e-06,1.2901869150912034e-05,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,19,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,7.572055392740477e-06,1.0097906453194204e-05,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,23,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,6.255176194003002e-06,8.423423033939427e-06,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,27,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,5.328483424521076e-06,7.097876934963895e-06,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,False,31,3.149179230263798e-05,0.000143869052462,0.088751907499436,3.7005187001846505,4.6409371761957765e-06,6.3306439543215566e-06,SmoothGauss-4-Lat-Rv-RS-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,7,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,2.518273843436588e-05,1.9610827604273832e-05,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,11,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,1.602537900368738e-05,1.1746834136353789e-05,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,15,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,1.1751944602704078e-05,8.369098211598633e-06,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,19,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,9.277851002134798e-06,6.5990273013323305e-06,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,23,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,7.664311697415703e-06,5.3736686020832e-06,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,27,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,6.528858112613376e-06,4.589035336678559e-06,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,64,6,rqmc,True,31,-6.932774235512702e-05,0.0001762791690405,0.2080455666315496,5.039416953185725,5.686424807760038e-06,4.030666571593255e-06,SmoothGauss-4-Lat-Rv-RSB-6-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,7,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,1.8693920965531856e-05,1.660885067670643e-05,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,11,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,1.2591012214526364e-05,1.1513903556503304e-05,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,15,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,9.475481660010684e-06,9.207774007637788e-06,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,19,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,7.840983264999907e-06,8.005093733287915e-06,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,23,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,6.753258362962114e-06,7.2685460725964546e-06,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,27,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,5.956402096828641e-06,6.691952054461755e-06,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,False,31,-0.0012230172435583,0.0001217110587282,0.5964790487496714,5.966722828091511,5.381722779002826e-06,6.29907624915651e-06,SmoothGauss-4-Lat-Rv-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,7,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,1.1666370315958313e-05,1.4593438120007735e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,11,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,8.088566542000206e-06,1.3227708607593608e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,15,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,6.552101459966693e-06,1.2779351911207071e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,19,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,5.564986045834921e-06,1.2458822027091871e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,23,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,4.949414549036631e-06,1.2270114382676885e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,27,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,4.540182294680708e-06,1.216968565322667e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
SmoothGauss,Lat-Rv,4,256,8,qmc,True,31,0.0014576183332442,6.606846884743904e-05,-2.334590548280852,10.076369378399514,4.250035274117516e-06,1.2105219346480974e-05,SmoothGauss-4-Lat-Rv-B-8-10000.dat
