file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsFixedparRQMC/Fper2-4-Lat-RSB-10-10000.dat,Fper2,4,Lat,RS,10,True,15,-0.00000003767532707,0.00000000000441216,0.02871960805372986,2.06807576702103768,    ,0.00000000000029556,0.00000000000064876,0.00000000000074277,0.00000000000047779,0.00000000000036354,0.00000000000036801
RepsFixedparRQMC/Fper2-4-Lat-RSB-10-10000.dat,Fper2,4,Lat,RS,10,True,19,-0.00000003767532707,0.00000000000441216,0.02871960805372986,2.06807576702103768,    ,0.00000000000023364,0.00000000000052585,0.00000000000060697,0.00000000000033796,0.00000000000027528,0.00000000000027347
RepsFixedparRQMC/Fper2-4-Lat-RSB-10-10000.dat,Fper2,4,Lat,RS,10,True,23,-0.00000003767532707,0.00000000000441216,0.02871960805372986,2.06807576702103768,    ,0.00000000000019325,0.00000000000045780,0.00000000000052957,0.00000000000026655,0.00000000000022364,0.00000000000022348
RepsFixedparRQMC/Fper2-4-Lat-RSB-10-10000.dat,Fper2,4,Lat,RS,10,True,27,-0.00000003767532707,0.00000000000441216,0.02871960805372986,2.06807576702103768,    ,0.00000000000016483,0.00000000000039094,0.00000000000045537,0.00000000000021247,0.00000000000018316,0.00000000000018279
RepsFixedparRQMC/Fper2-4-Lat-RSB-10-10000.dat,Fper2,4,Lat,RS,10,True,31,-0.00000003767532707,0.00000000000441216,0.02871960805372986,2.06807576702103768,    ,0.00000000000014375,0.00000000000035257,0.00000000000040951,0.00000000000018065,0.00000000000015930,0.00000000000015849
RepsFixedparRQMC/Fper2-4-Lat-RS-12-10000.dat,Fper2,4,Lat,RS,12,False,11,0.00000000000031196,0.00000000000000000,-0.00503477192164555,1.97243929185245603,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-12-10000.dat,Fper2,4,Lat,RS,12,False,15,0.00000000000031196,0.00000000000000000,-0.00503477192164555,1.97243929185245603,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-12-10000.dat,Fper2,4,Lat,RS,12,False,19,0.00000000000031196,0.00000000000000000,-0.00503477192164555,1.97243929185245603,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-12-10000.dat,Fper2,4,Lat,RS,12,False,23,0.00000000000031196,0.00000000000000000,-0.00503477192164555,1.97243929185245603,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
RepsFixedparRQMC/Fper2-4-Lat-RS-12-10000.dat,Fper2,4,Lat,RS,12,False,27,0.00000000000031196,0.00000000000000000,-0.00503477192164555,1.97243929185245603,    ,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
