file,TestFunction,dim,DrawMethod,shift,log2n,baker,rDrawn,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsRandparQMC/IndSumNormal-32-Lat-Rp-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,False,15,-0.000161412129990673,2.2345659650142e-05,-0.0425201343654479,3.815054384544,    ,1.51576451905092e-06,2.00925801628788e-06,2.06117429713014e-06,1.85891998870788e-06,1.65650535783149e-06,1.58847192251138e-06
RepsRandparQMC/IndSumNormal-32-Lat-Rp-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,False,19,-0.000161412129990673,2.2345659650142e-05,-0.0425201343654479,3.815054384544,    ,1.2021412257156e-06,1.56579390421158e-06,1.61060720412275e-06,1.39563914714409e-06,1.2724801506943e-06,1.22581158460652e-06
RepsRandparQMC/IndSumNormal-32-Lat-Rp-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,False,23,-0.000161412129990673,2.2345659650142e-05,-0.0425201343654479,3.815054384544,    ,9.97604295279516e-07,1.30156189878389e-06,1.33190732238862e-06,1.13427384065972e-06,1.05220179263964e-06,1.01705002294861e-06
RepsRandparQMC/IndSumNormal-32-Lat-Rp-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,False,27,-0.000161412129990673,2.2345659650142e-05,-0.0425201343654479,3.815054384544,    ,8.53670899787458e-07,1.12760755085873e-06,1.1516877378742e-06,9.4614600783311e-07,9.02013342346036e-07,8.66420143715775e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,False,31,-0.000161412129990673,2.2345659650142e-05,-0.0425201343654479,3.815054384544,    ,7.46881606357867e-07,9.72637593950764e-07,9.93079042094326e-07,8.2585906540378e-07,7.89030440196479e-07,7.6226921443149e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,True,11,0.000305336511803259,1.3427856865103e-05,0.797299207299667,4.76168852367738,    ,1.31394464590409e-06,1.39113827886492e-06,1.40995839983697e-06,1.49494027535201e-06,1.32778030990715e-06,1.24799347617427e-06
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,True,15,0.000305336511803259,1.3427856865103e-05,0.797299207299667,4.76168852367738,    ,9.88420843113715e-07,1.04216514948754e-06,1.0567740037866e-06,1.02333098463973e-06,9.69490326530479e-07,9.05482082501629e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,True,19,0.000305336511803259,1.3427856865103e-05,0.797299207299667,4.76168852367738,    ,7.99959694129813e-07,8.2833074513835e-07,8.38348846270894e-07,8.10546468764654e-07,7.89209173332329e-07,7.4376162844736e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,True,23,0.000305336511803259,1.3427856865103e-05,0.797299207299667,4.76168852367738,    ,6.77050249140312e-07,6.81908301878963e-07,6.8961745110204e-07,6.64574119579928e-07,6.61961929093297e-07,6.26147128488813e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,True,27,0.000305336511803259,1.3427856865103e-05,0.797299207299667,4.76168852367738,    ,5.90558417481034e-07,5.7281562166518e-07,5.81435410492192e-07,5.58597796899972e-07,5.66783996023718e-07,5.34368374892167e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-14-10000.dat,IndSumNormal,32,Lat-Rp,qmc,14,True,31,0.000305336511803259,1.3427856865103e-05,0.797299207299667,4.76168852367738,    ,5.26387058508021e-07,5.1036555013398e-07,5.22176986398972e-07,4.93613024206678e-07,5.04986924119826e-07,4.79511769821278e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,False,11,-2.18727157146916e-05,5.77765704384136e-06,-0.0571762398166077,5.94716483748737,    ,5.25719965132859e-07,5.10622446489396e-07,5.1109550603809e-07,5.49313515207925e-07,4.89655587332161e-07,4.63186375589527e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,False,15,-2.18727157146916e-05,5.77765704384136e-06,-0.0571762398166077,5.94716483748737,    ,3.85655551948826e-07,3.76636854773143e-07,3.7456721323298e-07,3.73257363438287e-07,3.66136775476154e-07,3.35159261346314e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,False,19,-2.18727157146916e-05,5.77765704384136e-06,-0.0571762398166077,5.94716483748737,    ,3.04565628526491e-07,2.98480777259551e-07,2.95900073913553e-07,2.88705866104416e-07,2.84988455933704e-07,2.64068804460069e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,False,23,-2.18727157146916e-05,5.77765704384136e-06,-0.0571762398166077,5.94716483748737,    ,2.51680895859751e-07,2.50305919899625e-07,2.48399395023553e-07,2.40551528913085e-07,2.3856980060105e-07,2.25103710399103e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,False,27,-2.18727157146916e-05,5.77765704384136e-06,-0.0571762398166077,5.94716483748737,    ,2.14465713612786e-07,2.11156364298037e-07,2.1022552976192e-07,2.04440062438294e-07,2.02307562848932e-07,1.9217139956838e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,False,31,-2.18727157146916e-05,5.77765704384136e-06,-0.0571762398166077,5.94716483748737,    ,1.86854449365038e-07,1.78934465992081e-07,1.78910000514881e-07,1.73694292152805e-07,1.74386382933062e-07,1.64815478155355e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,True,11,8.05804775058088e-05,3.34955811236801e-06,1.57671843477131,10.323442951144,    ,3.1099849629761e-07,3.03917512952828e-07,3.11212040707284e-07,3.19242513900391e-07,2.74395094501449e-07,2.63644505997701e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,True,15,8.05804775058088e-05,3.34955811236801e-06,1.57671843477131,10.323442951144,    ,2.29797087512931e-07,2.18417888078935e-07,2.25665384689557e-07,2.07869563389267e-07,2.0387359251981e-07,1.82107987596274e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,True,19,8.05804775058088e-05,3.34955811236801e-06,1.57671843477131,10.323442951144,    ,1.82785745584959e-07,1.7418821607483e-07,1.80646473303749e-07,1.60036263025575e-07,1.58181199502137e-07,1.44698564661699e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,True,23,8.05804775058088e-05,3.34955811236801e-06,1.57671843477131,10.323442951144,    ,1.52126174762369e-07,1.48240091861611e-07,1.53888767984984e-07,1.31225989205779e-07,1.32651804281789e-07,1.22588312100321e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,True,27,8.05804775058088e-05,3.34955811236801e-06,1.57671843477131,10.323442951144,    ,1.30550921220546e-07,1.25054940133163e-07,1.30669021579154e-07,1.11432332286918e-07,1.14534162518692e-07,1.05385743443015e-07
RepsRandparQMC/IndSumNormal-32-Lat-Rp-B-16-10000.dat,IndSumNormal,32,Lat-Rp,qmc,16,True,31,8.05804775058088e-05,3.34955811236801e-06,1.57671843477131,10.323442951144,    ,1.14543475044355e-07,1.10086931198667e-07,1.15072457462684e-07,9.98294181066576e-08,1.02170032173723e-07,9.4846794861057e-08
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,False,11,7.91210685429448e-05,0.00125481420898438,0.0828626215019423,2.94400981365818,    ,0.000114080279142067,0.00018823904166189,0.0001898176342873,0.000169581145211435,0.000133491425362647,0.000134127986266239
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,False,15,7.91210685429448e-05,0.00125481420898438,0.0828626215019423,2.94400981365818,    ,8.36605407424457e-05,0.000146181242774856,0.000145432168173714,0.000112897207787266,9.56155954349585e-05,9.33806925752165e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,False,19,7.91210685429448e-05,0.00125481420898438,0.0828626215019423,2.94400981365818,    ,6.60491132479282e-05,0.000117690203410253,0.000116177920958222,8.3728563634264e-05,7.39197668864187e-05,7.14803538128681e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,False,23,7.91210685429448e-05,0.00125481420898438,0.0828626215019423,2.94400981365818,    ,5.45633996645472e-05,0.000101667119182682,9.90158915487798e-05,6.73115728670221e-05,5.96063116813032e-05,5.87322517803153e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,False,27,7.91210685429448e-05,0.00125481420898438,0.0828626215019423,2.94400981365818,    ,4.6480860476242e-05,8.71931381610712e-05,8.37465224137693e-05,5.30628829874022e-05,4.86297999309527e-05,4.74925038581472e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,False,31,7.91210685429448e-05,0.00125481420898438,0.0828626215019423,2.94400981365818,    ,4.04841378526608e-05,7.8340786608654e-05,7.48418757929344e-05,4.68600867893371e-05,4.32444972736417e-05,4.23454406384055e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,True,11,-0.000664628931457054,0.00167138428710938,0.142900115614903,2.93094500479054,    ,0.000152385757717382,0.00025845929605864,0.000266224313405059,0.000237678266524048,0.000185334256624879,0.000184916432699315
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,True,15,-0.000664628931457054,0.00167138428710938,0.142900115614903,2.93094500479054,    ,0.000111867350757155,0.000192890812175072,0.000196812064484799,0.000154604558257605,0.000127218874277879,0.000125332924447597
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,True,19,-0.000664628931457054,0.00167138428710938,0.142900115614903,2.93094500479054,    ,8.84093256749179e-05,0.000159612866135506,0.000161692858484273,0.000113635416821317,9.71906981855042e-05,9.60920333990328e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,True,23,-0.000664628931457054,0.00167138428710938,0.142900115614903,2.93094500479054,    ,7.31106136647635e-05,0.000138111479109611,0.000138665614047576,8.9930166594936e-05,8.05318496451818e-05,7.80056290522605e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,True,27,-0.000664628931457054,0.00167138428710938,0.142900115614903,2.93094500479054,    ,6.23448533613214e-05,0.00011938199198543,0.000119259926307776,7.44088974761766e-05,6.67223599416275e-05,6.53176396305969e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-6-10000.dat,IndSumNormal,32,Lat-Rv,RS,6,True,31,-0.000664628931457054,0.00167138428710938,0.142900115614903,2.93094500479054,    ,5.43573537813483e-05,0.000108711124675072,0.000107409321520585,6.36362881845542e-05,5.82921468231564e-05,5.72298113310818e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,False,11,-4.58789314570055e-05,0.000310311645507813,0.0766759987494,3.06418853197682,    ,2.8212254467971e-05,4.42187023302035e-05,4.64265649994264e-05,4.35727485277374e-05,3.38441743601546e-05,3.42043648385681e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,False,15,-4.58789314570055e-05,0.000310311645507813,0.0766759987494,3.06418853197682,    ,2.06895479102058e-05,3.29162770218775e-05,3.42961965454466e-05,2.77602388305752e-05,2.33934489119964e-05,2.29008565506714e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,False,19,-4.58789314570055e-05,0.000310311645507813,0.0766759987494,3.06418853197682,    ,1.63342967451839e-05,2.62850904382714e-05,2.73800473344049e-05,2.05449799141842e-05,1.82935600136918e-05,1.76895820787388e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,False,23,-4.58789314570055e-05,0.000310311645507813,0.0766759987494,3.06418853197682,    ,1.34939155506044e-05,2.18100265342264e-05,2.26703621705502e-05,1.63403693522689e-05,1.48044600311067e-05,1.43322663364427e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,False,27,-4.58789314570055e-05,0.000310311645507813,0.0766759987494,3.06418853197682,    ,1.14951287840484e-05,1.90140657957406e-05,1.9660974303657e-05,1.35669722057111e-05,1.22603895429665e-05,1.21117268190558e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,False,31,-4.58789314570055e-05,0.000310311645507813,0.0766759987494,3.06418853197682,    ,1.00121579572488e-05,1.63525797575129e-05,1.69121777900282e-05,1.15573746361074e-05,1.07450977985476e-05,1.04902055195019e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,True,11,-6.15039314569934e-05,0.000422882080078125,0.0768496717864168,3.00806479344903,    ,3.84476081952324e-05,5.94472025784403e-05,6.26113200967994e-05,5.94652123526072e-05,4.58872555107755e-05,4.65739516746781e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,True,15,-6.15039314569934e-05,0.000422882080078125,0.0768496717864168,3.00806479344903,    ,2.81959214054597e-05,4.43622179219683e-05,4.66314191976432e-05,3.82575411382156e-05,3.24556821499773e-05,3.16182883186799e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,True,19,-6.15039314569934e-05,0.000422882080078125,0.0768496717864168,3.00806479344903,    ,2.22607343166439e-05,3.57042952214576e-05,3.76348971968502e-05,2.84719012650337e-05,2.51864951634685e-05,2.44170057593412e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,True,23,-6.15039314569934e-05,0.000422882080078125,0.0768496717864168,3.00806479344903,    ,1.83899601282858e-05,2.99113367382004e-05,3.12443869426129e-05,2.23771025556279e-05,2.0457291878611e-05,1.98498359306336e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,True,27,-6.15039314569934e-05,0.000422882080078125,0.0768496717864168,3.00806479344903,    ,1.56660819957374e-05,2.55118889234954e-05,2.66302145706552e-05,1.86204797863132e-05,1.71061596464662e-05,1.66612969836601e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-8-10000.dat,IndSumNormal,32,Lat-Rv,RS,8,True,31,-6.15039314569934e-05,0.000422882080078125,0.0768496717864168,3.00806479344903,    ,1.36451401554597e-05,2.20520006938298e-05,2.29783924127479e-05,1.58273979169779e-05,1.46374855449201e-05,1.43223999313862e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,False,11,-4.69531502069163e-05,7.88341121578216e-05,0.000122074177687942,3.00414711309584,    ,7.16894206720723e-06,1.0806092851323e-05,1.14650785438097e-05,1.07892884035538e-05,8.46620964525333e-06,8.45760111833889e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,False,15,-4.69531502069163e-05,7.88341121578216e-05,0.000122074177687942,3.00414711309584,    ,5.25781207550246e-06,8.12900935965936e-06,8.63430530781473e-06,7.20267940092226e-06,6.00221200685778e-06,5.87515537922597e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,False,19,-4.69531502069163e-05,7.88341121578216e-05,0.000122074177687942,3.00414711309584,    ,4.15136839609444e-06,6.27961579341454e-06,6.71612837095715e-06,5.15401267606135e-06,4.50075527512342e-06,4.40718641696156e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,False,23,-4.69531502069163e-05,7.88341121578216e-05,0.000122074177687942,3.00414711309584,    ,3.42977469213268e-06,5.40585876962637e-06,5.74655752042991e-06,4.17089999505864e-06,3.73490153064137e-06,3.66039031780103e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,False,27,-4.69531502069163e-05,7.88341121578216e-05,0.000122074177687942,3.00414711309584,    ,2.92198653008552e-06,4.53707558937972e-06,4.8249232498384e-06,3.40432189795509e-06,3.09180989483627e-06,3.04177202598536e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,False,31,-4.69531502069163e-05,7.88341121578216e-05,0.000122074177687942,3.00414711309584,    ,2.54524047437312e-06,4.01644673213492e-06,4.28685684137956e-06,2.99449353914523e-06,2.73650758423615e-06,2.70422106645265e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,True,11,-2.43945564569131e-05,0.00010537219619751,0.0456652767201774,3.21180875820454,    ,9.57988565779471e-06,1.43998412106586e-05,1.5100281463743e-05,1.44027812335709e-05,1.12753234390397e-05,1.13736827509713e-05
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,True,15,-2.43945564569131e-05,0.00010537219619751,0.0456652767201774,3.21180875820454,    ,7.02540817421871e-06,1.07389613283187e-05,1.12650634101399e-05,9.3156873806735e-06,7.93453765267588e-06,7.73529365238638e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,True,19,-2.43945564569131e-05,0.00010537219619751,0.0456652767201774,3.21180875820454,    ,5.54650015741156e-06,8.60274383924557e-06,9.01047465329579e-06,6.94846776611049e-06,6.15745084646861e-06,5.98333035335179e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,True,23,-2.43945564569131e-05,0.00010537219619751,0.0456652767201774,3.21180875820454,    ,4.58199492905907e-06,7.12547504571405e-06,7.46001039557886e-06,5.5188157165663e-06,4.99412100660021e-06,4.86832616058304e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,True,27,-2.43945564569131e-05,0.00010537219619751,0.0456652767201774,3.21180875820454,    ,3.90326902762583e-06,6.09602894649038e-06,6.38030339058807e-06,4.52224694519476e-06,4.16155752100515e-06,4.04825980999556e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-10-10000.dat,IndSumNormal,32,Lat-Rv,RS,10,True,31,-2.43945564569131e-05,0.00010537219619751,0.0456652767201774,3.21180875820454,    ,3.3996981975302e-06,5.45874890262397e-06,5.69548364219252e-06,3.87077584377952e-06,3.61944905918123e-06,3.52529050694556e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,False,11,3.14404044806553e-05,1.93339900678396e-05,-0.0712751682711217,3.1496734783619,    ,1.7586239597466e-06,2.61247882515044e-06,2.76250560217348e-06,2.70537512458985e-06,2.07736976986957e-06,2.12412886912455e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,False,15,3.14404044806553e-05,1.93339900678396e-05,-0.0712751682711217,3.1496734783619,    ,1.28992117022322e-06,1.96370121044597e-06,2.08082892271732e-06,1.68924798094823e-06,1.43726752560701e-06,1.39700618620241e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,False,19,3.14404044806553e-05,1.93339900678396e-05,-0.0712751682711217,3.1496734783619,    ,1.01856692365704e-06,1.56260641187192e-06,1.66023975821931e-06,1.27665283566557e-06,1.11765510622696e-06,1.08920984903301e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,False,23,3.14404044806553e-05,1.93339900678396e-05,-0.0712751682711217,3.1496734783619,    ,8.41596762853021e-07,1.29737474107874e-06,1.37804420649907e-06,1.0095095769167e-06,9.08307653323443e-07,8.85368564893228e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,False,27,3.14404044806553e-05,1.93339900678396e-05,-0.0712751682711217,3.1496734783619,    ,7.17062205250189e-07,1.10321828914102e-06,1.17565244016969e-06,8.38499169146504e-07,7.6740962073419e-07,7.50346068983992e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,False,31,3.14404044806553e-05,1.93339900678396e-05,-0.0712751682711217,3.1496734783619,    ,6.24665597996476e-07,9.54997697663605e-07,1.01866161853827e-06,7.08723703255148e-07,6.57223974798262e-07,6.42805817983017e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,True,11,-2.22461189568484e-05,2.62750496482849e-05,-0.0834304697822733,3.78982830535033,    ,2.38913576692545e-06,3.10330880402253e-06,3.18869770228071e-06,3.26174894259533e-06,2.61151657142075e-06,2.63275986690189e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,True,15,-2.22461189568484e-05,2.62750496482849e-05,-0.0834304697822733,3.78982830535033,    ,1.75216486636097e-06,2.27736766797376e-06,2.33770468735078e-06,2.12828061653508e-06,1.87953434125868e-06,1.81415370339729e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,True,19,-2.22461189568484e-05,2.62750496482849e-05,-0.0834304697822733,3.78982830535033,    ,1.38339223971837e-06,1.76599925932754e-06,1.81213597343692e-06,1.60014844150958e-06,1.46102105113653e-06,1.40314023365004e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,True,23,-2.22461189568484e-05,2.62750496482849e-05,-0.0834304697822733,3.78982830535033,    ,1.14288835277755e-06,1.49636480296379e-06,1.51620758944553e-06,1.2723600822438e-06,1.1982794127782e-06,1.14885587809669e-06
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,True,27,-2.22461189568484e-05,2.62750496482849e-05,-0.0834304697822733,3.78982830535033,    ,9.73644876782157e-07,1.26961702023565e-06,1.29703670047856e-06,1.05786558711784e-06,1.00362643165494e-06,9.67575808634379e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-12-10000.dat,IndSumNormal,32,Lat-Rv,RS,12,True,31,-2.22461189568484e-05,2.62750496482849e-05,-0.0834304697822733,3.78982830535033,    ,8.4807713652751e-07,1.10499820950074e-06,1.11981426245592e-06,9.27962370464793e-07,8.78700447498704e-07,8.55663723248181e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,False,11,1.52538810431714e-05,4.77862418532375e-06,-0.0540584131069791,3.82120189087318,    ,4.34653061370857e-07,5.89410669826029e-07,6.14469906561133e-07,6.06854237268826e-07,4.88648144705238e-07,4.85711550851189e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,False,15,1.52538810431714e-05,4.77862418532375e-06,-0.0540584131069791,3.82120189087318,    ,3.18807626575129e-07,4.33904397228036e-07,4.53498390236502e-07,3.91886947241526e-07,3.42252115544557e-07,3.30399566490564e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,False,19,1.52538810431714e-05,4.77862418532375e-06,-0.0540584131069791,3.82120189087318,    ,2.5173921695655e-07,3.43535708084623e-07,3.62282972601699e-07,2.93396280955012e-07,2.64387229171449e-07,2.53285680970983e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,False,23,1.52538810431714e-05,4.77862418532375e-06,-0.0540584131069791,3.82120189087318,    ,2.07998949813999e-07,2.86729862043027e-07,3.00484073255969e-07,2.36169683883703e-07,2.19933866327747e-07,2.12007128373025e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,False,27,1.52538810431714e-05,4.77862418532375e-06,-0.0540584131069791,3.82120189087318,    ,1.77218761824796e-07,2.42081404110284e-07,2.55296389958506e-07,1.96285225303699e-07,1.84859717572123e-07,1.78449524043335e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RS-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,False,31,1.52538810431714e-05,4.77862418532375e-06,-0.0540584131069791,3.82120189087318,    ,1.54381848155387e-07,2.11715252545649e-07,2.22657598243897e-07,1.67003714599121e-07,1.59792738907785e-07,1.54086439054903e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,True,11,-3.79519122248935e-06,6.66065636929136e-06,-0.0878948534915124,5.56254588670934,    ,6.05528618866539e-07,6.26510033860801e-07,6.19186651192176e-07,6.69943164239421e-07,5.90420817299065e-07,5.65034248108695e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,True,15,-3.79519122248935e-06,6.66065636929136e-06,-0.0878948534915124,5.56254588670934,    ,4.44058161429173e-07,4.46196018455336e-07,4.43893623014197e-07,4.39105526280209e-07,4.28143845266688e-07,3.93182467250332e-07
RepsRandparRQMC/IndSumNormal-32-Lat-Rv-RSB-14-10000.dat,IndSumNormal,32,Lat-Rv,RS,14,True,19,-3.79519122248935e-06,6.66065636929136e-06,-0.0878948534915124,5.56254588670934,    ,3.50575265018066e-07,3.56270172965514e-07,3.55108641506269e-07,3.46940951027263e-07,3.39987037989383e-07,3.16779173932375e-07
